,0,1,2,3,4,5,6,7,8,9
62,37i9dQZF1DXc0fQ4sGOnVJ,38HqbvZgTBA7ZDWrzoVdVM,0.807,0.573,0.391,0.128,0.0,0.104,0.546,77.468
63,37i9dQZF1DXc0fQ4sGOnVJ,5Nwyg9vefS3tLj8AnId4PD,0.824,0.6,0.0511,0.0336,1.74e-05,0.248,0.577,127.977
64,37i9dQZF1DXc0fQ4sGOnVJ,64BkdcaYd99CXIh0rwcsgU,0.586,0.786,0.208,0.00072,0.000853,0.373,0.527,64.94
65,37i9dQZF1DXc0fQ4sGOnVJ,4AVGNAuDKWYpdFKavRF8pB,0.854,0.741,0.208,0.125,0.0,0.324,0.618,97.01
66,37i9dQZF1DXc0fQ4sGOnVJ,0pjDpLLR4716mecRz06ikh,0.72,0.922,0.113,0.0323,0.0,0.452,0.687,93.004
67,37i9dQZF1DXc0fQ4sGOnVJ,5iPAaPFEMm9adSSaD5vCid,0.536,0.802,0.0621,0.0284,0.0,0.0579,0.715,172.065
68,37i9dQZF1DXc0fQ4sGOnVJ,2bWaQyC68Bt7FSXCACY2aN,0.441,0.928,0.0778,0.0315,0.0,0.126,0.547,160.104
69,37i9dQZF1DXc0fQ4sGOnVJ,1I3jpw3JLC1reCHuUHjNLT,0.721,0.558,0.0979,0.13,0.0,0.0964,0.54,97.99
70,37i9dQZF1DXc0fQ4sGOnVJ,0XHSON9IsT1AfiDrjbYxzi,0.501,0.905,0.0544,0.00328,0.000109,0.391,0.839,155.031
71,37i9dQZF1DXc0fQ4sGOnVJ,2DI1SvvgzhIybzuM0AjyvR,0.628,0.817,0.114,0.023,0.0,0.258,0.654,149.99
72,37i9dQZF1DXc0fQ4sGOnVJ,2fvmEuEwISvAN0Rg10yjpe,0.569,0.86,0.0496,0.0246,0.0,0.351,0.581,158.039
73,37i9dQZF1DXc0fQ4sGOnVJ,3Xnf9l8bZHtXxQf0CajdXh,0.806,0.607,0.0442,0.035,0.0,0.0874,0.393,100.012
74,37i9dQZF1DXc0fQ4sGOnVJ,66il80iAlMZqtGDRaHkg1n,0.749,0.795,0.0518,0.00137,0.0,0.0499,0.488,124.997
75,37i9dQZF1DXc0fQ4sGOnVJ,35T4rqTGxHPv5fDfOLsjrx,0.509,0.855,0.0589,0.0132,6.19e-05,0.239,0.698,160.121
76,37i9dQZF1DXc0fQ4sGOnVJ,75RsCkcyXJvc26HmmwKhlu,0.732,0.738,0.0715,0.611,0.0,0.127,0.604,136.122
77,37i9dQZF1DXc0fQ4sGOnVJ,6ZtUAt1b7sEY6RmRSGfIaB,0.83,0.673,0.0459,0.352,0.915,0.17,0.797,109.944
78,37i9dQZF1DXc0fQ4sGOnVJ,2lErv44OSwPKKFTRFkOnBO,0.85,0.725,0.32,0.0106,0.0,0.207,0.907,154.932
79,37i9dQZF1DXc0fQ4sGOnVJ,1bePzEP477kCICdIjzxHZ6,0.433,0.919,0.132,0.0429,0.0,0.322,0.455,180.034
80,37i9dQZF1DXc0fQ4sGOnVJ,7eE8qUTi5in1pkshmphRec,0.605,0.804,0.0669,0.236,0.0,0.178,0.48,84.993
81,37i9dQZF1DXc0fQ4sGOnVJ,0q8DxBCyj91Wrh1zlmcx5H,0.806,0.719,0.26,0.0462,0.0,0.17,0.283,90.042
82,37i9dQZF1DXc0fQ4sGOnVJ,5KZhXRh1uDFJLHwz7La3j0,0.624,0.883,0.0409,0.00642,0.000113,0.361,0.526,108.064
0,0NfjMqrzcGKVsbYZmhf4Md,2FD2wb4aU4IFn2R1Y15062,0.534,0.409,0.0328,0.83,0.0,0.115,0.875,164.461
1,0NfjMqrzcGKVsbYZmhf4Md,3N0jGYbGjlfxAPPOQ3m1x5,0.819,0.439,0.0358,0.737,0.000522,0.102,0.909,105.082
2,0NfjMqrzcGKVsbYZmhf4Md,39AxeDwNIyjPKgI7g9H2Jg,0.596,0.144,0.0298,0.924,0.0,0.219,0.451,115.681
3,0NfjMqrzcGKVsbYZmhf4Md,0VxX3RBKO46Ky6XgvN0bME,0.522,0.256,0.0309,0.923,0.0,0.359,0.64,114.96
4,0NfjMqrzcGKVsbYZmhf4Md,2FjF4NEH5vw69RjnPKCnM0,0.467,0.531,0.0387,0.448,0.0,0.358,0.954,136.154
5,0NfjMqrzcGKVsbYZmhf4Md,0U68NlRFhZpak0GEL2jBMZ,0.618,0.377,0.0378,0.727,5.56e-06,0.07,0.888,163.611
6,0NfjMqrzcGKVsbYZmhf4Md,1eLuPIA4KPWuEL16owyqCS,0.463,0.274,0.0326,0.931,0.0,0.0927,0.535,143.897
7,0NfjMqrzcGKVsbYZmhf4Md,3yJvlCiSh1pBXgW2GLRSNF,0.668,0.405,0.0364,0.788,0.0,0.246,0.895,148.097
8,0NfjMqrzcGKVsbYZmhf4Md,3HAaEJKZPKHJY4YqYRvDas,0.524,0.602,0.0327,0.876,0.0034,0.133,0.909,97.484
9,0NfjMqrzcGKVsbYZmhf4Md,6hTv5WcTse1Wjeq1DbSiRQ,0.664,0.597,0.0457,0.65,1.18e-05,0.0754,0.889,79.345
10,0NfjMqrzcGKVsbYZmhf4Md,2swYtnyHHVRdiWvNvXWBsp,0.731,0.356,0.031,0.944,2.77e-05,0.109,0.613,123.924
11,0NfjMqrzcGKVsbYZmhf4Md,7jqiC1labtznFDj3XZPZ7T,0.819,0.35,0.0379,0.738,0.0,0.259,0.748,116.743
12,0NfjMqrzcGKVsbYZmhf4Md,51piaTRq9ywWeNHokbyQzw,0.52,0.317,0.0285,0.794,0.0,0.112,0.932,153.015
13,0NfjMqrzcGKVsbYZmhf4Md,0fHYyVoxbntVjwrO5smJ8L,0.8,0.461,0.0311,0.0581,0.000295,0.306,0.652,122.733
14,0NfjMqrzcGKVsbYZmhf4Md,56T6SLV4u9kn88LqXhNTVD,0.651,0.246,0.0286,0.885,0.0,0.301,0.502,105.101
15,0NfjMqrzcGKVsbYZmhf4Md,7AV6VFdNlTRUM5SlZJcZUt,0.793,0.367,0.0377,0.8,0.0,0.0694,0.899,141.241
16,0NfjMqrzcGKVsbYZmhf4Md,0K1kj3JopBRYRkLXRIs41O,0.651,0.272,0.0328,0.288,0.0,0.0779,0.918,139.265
17,0NfjMqrzcGKVsbYZmhf4Md,0dc0eU5THc1uE0Q0KV73XN,0.552,0.336,0.0311,0.828,0.0,0.324,0.553,105.479
18,0NfjMqrzcGKVsbYZmhf4Md,7kWfvwaPMWHf6q5U4NEv9q,0.442,0.415,0.0416,0.706,0.00197,0.0598,0.783,146.585
19,0NfjMqrzcGKVsbYZmhf4Md,1F6Qnls98A4ZAz60lMKdNn,0.573,0.323,0.0315,0.901,0.00823,0.225,0.651,145.445
20,0NfjMqrzcGKVsbYZmhf4Md,7lhuLFbI89Csjocf6t9psn,0.574,0.495,0.057,0.705,0.0,0.0882,0.82,169.47
21,0NfjMqrzcGKVsbYZmhf4Md,4M8z4TSbSekrYDw7I3iOYy,0.882,0.229,0.0559,0.89,1.45e-05,0.0832,0.891,114.531
22,0NfjMqrzcGKVsbYZmhf4Md,6uMB2D7bytHE904AGNekNB,0.565,0.23,0.0284,0.701,0.0,0.346,0.792,137.81
23,0NfjMqrzcGKVsbYZmhf4Md,1jTk5rndbrJIfBPN9XuvsB,0.461,0.281,0.0309,0.893,1.74e-06,0.107,0.605,125.878
24,0NfjMqrzcGKVsbYZmhf4Md,7MVkdV4LpOlI31hUrlnG3t,0.644,0.918,0.0447,0.735,1.85e-05,0.203,0.865,81.958
25,0NfjMqrzcGKVsbYZmhf4Md,5yiBMRROFq27FDiFdgSOil,0.813,0.49,0.0302,0.819,0.0,0.192,0.667,108.252
26,0NfjMqrzcGKVsbYZmhf4Md,2xe74jATEUyGEVrNRTYJms,0.506,0.291,0.0294,0.866,3.2e-05,0.183,0.552,133.289
27,0NfjMqrzcGKVsbYZmhf4Md,5Uvzm5SgQL2mts6XkiHlkn,0.596,0.286,0.0373,0.908,2.68e-05,0.0693,0.672,64.005
28,0NfjMqrzcGKVsbYZmhf4Md,3mfvV22EDpvFpq4uEmSVA9,0.583,0.567,0.038,0.661,0.0,0.0648,0.957,162.556
29,0NfjMqrzcGKVsbYZmhf4Md,6zsCRLZhqkwMF64sybf7nm,0.572,0.33,0.0311,0.526,1.08e-05,0.0887,0.823,122.908
30,0NfjMqrzcGKVsbYZmhf4Md,4bDPD4xa2Ex1sbvso1v8RY,0.644,0.403,0.0293,0.911,0.0,0.138,0.716,111.961
31,0NfjMqrzcGKVsbYZmhf4Md,21KDAAaMjeO9wElJynNYhW,0.53,0.282,0.0307,0.743,0.000394,0.134,0.347,95.555
32,0NfjMqrzcGKVsbYZmhf4Md,6Z6bycK4qORoW6VGp8YrUY,0.581,0.141,0.0318,0.978,0.345,0.122,0.649,73.131
33,0NfjMqrzcGKVsbYZmhf4Md,1jyiN9VttLaV0zma246f42,0.583,0.381,0.0761,0.862,0.0,0.114,0.957,187.358
34,0NfjMqrzcGKVsbYZmhf4Md,0LPVjkmR8BpGr2yz6UduBE,0.78,0.49,0.0406,0.779,0.059,0.242,0.783,96.134
35,0NfjMqrzcGKVsbYZmhf4Md,2pVNdCTGqrM941550NOBqG,0.656,0.391,0.0326,0.747,0.0,0.0697,0.593,129.929
36,0NfjMqrzcGKVsbYZmhf4Md,1ZNDtli4TjhuoBnWplaePI,0.59,0.188,0.0302,0.871,0.0,0.0877,0.521,113.907
37,0NfjMqrzcGKVsbYZmhf4Md,5LQn0biVszyMaj9p4f0Dpt,0.708,0.575,0.0288,0.536,4.68e-05,0.0859,0.667,113.0
38,0NfjMqrzcGKVsbYZmhf4Md,0L76ublFVvwRsA7QdZJbOt,0.547,0.265,0.0311,0.643,0.0,0.146,0.707,127.572
39,0NfjMqrzcGKVsbYZmhf4Md,4UtDrwAkSbrZgAUQSWKcti,0.552,0.229,0.0309,0.802,0.0,0.125,0.442,122.789
40,0NfjMqrzcGKVsbYZmhf4Md,5RKPe1oN9lGayUCKn00fYi,0.717,0.37,0.0365,0.763,0.0,0.424,0.881,99.425
41,0NfjMqrzcGKVsbYZmhf4Md,2nVk6F1c0e81AevgTJtqfQ,0.622,0.204,0.032,0.89,7.1e-06,0.398,0.574,129.283
42,0NfjMqrzcGKVsbYZmhf4Md,6IZnK7vJzV3bNBm0Q2djJs,0.523,0.392,0.0305,0.648,9.68e-06,0.307,0.785,159.555
43,0NfjMqrzcGKVsbYZmhf4Md,4kuhdureuYoHJ2B3rnqPf4,0.59,0.495,0.0451,0.462,3.08e-06,0.743,0.617,132.001
44,0NfjMqrzcGKVsbYZmhf4Md,5JZavXbwqavv9kLEtiSyBx,0.471,0.384,0.0367,0.428,7.03e-05,0.35,0.672,165.328
45,0NfjMqrzcGKVsbYZmhf4Md,4XbLkEznk90XC4r3oU6lu9,0.454,0.272,0.0324,0.749,0.0,0.0781,0.592,109.626
46,0NfjMqrzcGKVsbYZmhf4Md,5OFtWlXD1Ze4bKV2sz67Kl,0.655,0.589,0.0298,0.886,0.0,0.225,0.817,85.883
47,0NfjMqrzcGKVsbYZmhf4Md,27bTwyY8RKwaliVVNL5gJP,0.66,0.794,0.0787,0.705,2.01e-06,0.118,0.955,74.694
48,0NfjMqrzcGKVsbYZmhf4Md,4imYTftUBGtMP4DKfJRYyf,0.491,0.512,0.0352,0.752,6.73e-06,0.0925,0.839,126.753
49,0NfjMqrzcGKVsbYZmhf4Md,31ogzMddHY8kXi5lanJqBs,0.578,0.187,0.0315,0.806,0.0,0.286,0.748,130.241
0,37i9dQZF1DWWH0izG4erma,0gjUYiqimLvi6QxJ0Od2Dg,0.638,0.683,0.0275,0.000877,0.000645,0.178,0.615,109.051
1,37i9dQZF1DWWH0izG4erma,0NCnQYoe5YdxFjJQgEM5rX,0.652,0.798,0.0669,0.00486,0.0,0.131,0.292,141.014
2,37i9dQZF1DWWH0izG4erma,5rUC54BQV0Zhj0iIxcNYne,0.433,0.697,0.0396,0.0099,1.26e-06,0.301,0.394,176.226
3,37i9dQZF1DWWH0izG4erma,0S2e09dlc561hiVKan4sgY,0.479,0.97,0.0725,0.0312,0.0,0.0719,0.76,152.051
4,37i9dQZF1DWWH0izG4erma,6tInq1Sn2eehdsQGA9Aafh,0.28,0.93,0.104,0.0014,0.011,0.371,0.623,177.258
5,37i9dQZF1DWWH0izG4erma,2ixkIrn45mNfdLDLHuyfRt,0.626,0.583,0.0318,0.276,0.0,0.141,0.428,87.977
6,37i9dQZF1DWWH0izG4erma,2QWEKEYag6vI7VfJehbd7v,0.545,0.56,0.0292,0.0367,0.0,0.104,0.365,79.058
7,37i9dQZF1DWWH0izG4erma,4lC2VHtTze7OouvfKwPpDa,0.538,0.869,0.044,0.0634,0.0,0.0776,0.525,143.982
8,37i9dQZF1DWWH0izG4erma,5jsFP9UeOXngDEslmUVozc,0.496,0.755,0.0277,0.000964,0.0876,0.374,0.421,90.0
9,37i9dQZF1DWWH0izG4erma,3I56OBwJkDAyt9L00c8ois,0.504,0.893,0.0488,0.00556,1.83e-05,0.34,0.333,145.005
10,37i9dQZF1DWWH0izG4erma,0ZOTahGHXAJjKZXtW8aDT6,0.64,0.836,0.0426,0.00688,0.0,0.0877,0.758,120.957
11,37i9dQZF1DWWH0izG4erma,3VnFk87TXGjpfuStmK3mhu,0.56,0.796,0.0562,0.031,0.0,0.239,0.414,163.193
12,37i9dQZF1DWWH0izG4erma,69JNWrpgjgulsDcCTXxlBk,0.536,0.323,0.0273,0.139,0.000137,0.0838,0.175,126.142
13,37i9dQZF1DWWH0izG4erma,4JzBPOh3OALX4vneDcPzOL,0.587,0.843,0.0282,0.0215,0.0,0.307,0.392,95.018
14,37i9dQZF1DWWH0izG4erma,5KcBudCONtFGSI4c9YAH5u,0.552,0.886,0.031,0.000892,0.0,0.14,0.62,142.048
15,37i9dQZF1DWWH0izG4erma,66cdCIrACw7lCLjeUQKx6v,0.256,0.903,0.0525,0.0674,0.0,0.0965,0.192,74.954
16,37i9dQZF1DWWH0izG4erma,3K3uXpgYfvX8jMHH51tsaY,0.614,0.861,0.0738,0.00209,0.0,0.309,0.656,125.969
17,37i9dQZF1DWWH0izG4erma,2LEparJLsmYGlf51zAquu8,0.53,0.907,0.0416,0.0112,0.0,0.449,0.679,149.993
18,37i9dQZF1DWWH0izG4erma,0E2VoyCHqPn47yGMVgQmrK,0.476,0.843,0.0374,5.12e-05,0.0,0.118,0.284,151.119
19,37i9dQZF1DWWH0izG4erma,6jSebdcbIlp0GaBwpsYSRl,0.449,0.615,0.0346,0.00134,1.37e-05,0.112,0.0813,135.936
20,37i9dQZF1DWWH0izG4erma,44Yx0jcGJtgez04gBTea8R,0.509,0.633,0.0465,0.244,0.0,0.226,0.47,79.928
21,37i9dQZF1DWWH0izG4erma,4NJjWHBLbon4OjbCfVMWkh,0.5,0.866,0.0443,0.0575,0.0,0.129,0.631,176.187
22,37i9dQZF1DWWH0izG4erma,2ybneV0OTObEyiOMxq0yMc,0.66,0.619,0.0265,0.665,2.6e-05,0.0893,0.531,144.869
23,37i9dQZF1DWWH0izG4erma,1H5I9ObhTNdSvcIJnM5CoT,0.608,0.936,0.0836,0.0104,0.0,0.256,0.648,127.065
24,37i9dQZF1DWWH0izG4erma,5u1gJ956WPF41Xqhf72d22,0.539,0.786,0.0269,0.00228,1.79e-05,0.121,0.503,88.969
25,37i9dQZF1DWWH0izG4erma,2UikqkwBv7aIvlixeVXHWt,0.602,0.477,0.032,0.268,3.1e-05,0.173,0.552,183.89
26,37i9dQZF1DWWH0izG4erma,04zWejuIz7CTNxHVeEYe6E,0.583,0.833,0.0715,0.00676,0.0,0.0696,0.752,79.966
27,37i9dQZF1DWWH0izG4erma,45eogTRy1OqfhJ2KQaOL2W,0.552,0.898,0.0601,0.00852,0.000148,0.0865,0.332,134.943
28,37i9dQZF1DWWH0izG4erma,5ImqyYZ3zgraskdflX6Cdc,0.583,0.582,0.0308,0.00117,0.0,0.236,0.291,118.04
29,37i9dQZF1DWWH0izG4erma,76i6pbHbUXVngXGmqmaAeO,0.612,0.833,0.0491,0.0192,0.0,0.323,0.872,152.069
30,37i9dQZF1DWWH0izG4erma,4WyfXhoDYggNlRoAILAsXN,0.531,0.779,0.0491,0.0372,0.00377,0.151,0.398,119.968
31,37i9dQZF1DWWH0izG4erma,2rrxStmULcrV7tx1TLFCx0,0.623,0.868,0.0697,0.233,1.72e-06,0.105,0.347,144.243
32,37i9dQZF1DWWH0izG4erma,4F880Aeo2WO7N0lULjWgzm,0.602,0.951,0.0559,0.0583,1.28e-05,0.311,0.533,148.098
33,37i9dQZF1DWWH0izG4erma,2hJI1lFKKWAsy6UAPSQyVU,0.435,0.856,0.0515,0.00856,0.0343,0.117,0.569,180.298
34,37i9dQZF1DWWH0izG4erma,2q0kWUvBaXkakZfH7KPViY,0.608,0.839,0.0428,0.0429,0.0,0.331,0.707,123.017
35,37i9dQZF1DWWH0izG4erma,0ysCB1Jg4hli0XlEWlipo7,0.653,0.927,0.0289,0.0352,4.47e-05,0.0966,0.894,119.97
36,37i9dQZF1DWWH0izG4erma,0Rxgdpe1zgZ6ZzHgxSaYEJ,0.582,0.805,0.0301,0.102,3.14e-06,0.271,0.895,144.047
37,37i9dQZF1DWWH0izG4erma,2quBiVjw1oY14H8fgW78as,0.539,0.826,0.0356,0.00132,0.00967,0.0755,0.261,123.046
38,37i9dQZF1DWWH0izG4erma,515UGTaaZQyCgthVxhWTbU,0.641,0.902,0.0373,0.0053,0.0,0.0723,0.667,94.946
39,37i9dQZF1DWWH0izG4erma,6diaA6bkHgXuhlkmIYVAkf,0.473,0.309,0.0293,0.741,1.96e-06,0.102,0.181,152.086
40,37i9dQZF1DWWH0izG4erma,5gVCfYmQRPy1QJifP8f5gg,0.524,0.643,0.0297,0.451,0.0,0.221,0.397,135.962
41,37i9dQZF1DWWH0izG4erma,50wplGw8gfqUx04sZQOzve,0.489,0.819,0.0589,0.0265,5.58e-05,0.376,0.332,146.02
42,37i9dQZF1DWWH0izG4erma,1yoKxDLsg38FSRJv60NIo3,0.658,0.813,0.0486,0.0463,0.0,0.388,0.518,116.06
43,37i9dQZF1DWWH0izG4erma,51WNjmzTaO4kBTM7xBQP9h,0.409,0.69,0.0446,0.000793,1.22e-05,0.344,0.627,202.246
44,37i9dQZF1DWWH0izG4erma,6PuM7qkapYCJsN45KMMOwR,0.518,0.746,0.0371,0.127,0.0,0.154,0.224,134.246
45,37i9dQZF1DWWH0izG4erma,1jaypNwHJdFs9q9IvPMLjl,0.497,0.676,0.0302,0.102,6.92e-05,0.107,0.28,144.081
46,37i9dQZF1DWWH0izG4erma,1vscizuuPwkwC1cc5N5KQV,0.529,0.858,0.0536,0.0115,2.91e-05,0.345,0.676,156.129
47,37i9dQZF1DWWH0izG4erma,6xscb3IfPqwanr2IoG5c8d,0.385,0.836,0.0537,0.000292,0.0,0.456,0.475,201.744
48,37i9dQZF1DWWH0izG4erma,32GtaR8mm14DOmhWzG8Jik,0.647,0.458,0.0263,0.22,2.13e-05,0.131,0.272,131.96
49,37i9dQZF1DWWH0izG4erma,2GrVTTzKbgxQcE4OrIqcHI,0.484,0.666,0.0313,0.0824,0.0,0.0738,0.0999,142.118
50,37i9dQZF1DWWH0izG4erma,21ZQamVjLP7lLrJ2wUshfu,0.343,0.886,0.0497,0.0104,0.00349,0.316,0.478,90.066
51,37i9dQZF1DWWH0izG4erma,0X53A7SoG39zG7LwqAOczv,0.489,0.917,0.07,0.0104,2.99e-06,0.231,0.3,117.962
52,37i9dQZF1DWWH0izG4erma,1zmmVJZk7YKJ9oUZrYwgAx,0.539,0.918,0.0699,0.0541,0.0,0.128,0.699,94.991
53,37i9dQZF1DWWH0izG4erma,2ZvBWC43d2YUaleClFAYPU,0.56,0.835,0.0504,0.0578,0.0,0.272,0.653,149.989
54,37i9dQZF1DWWH0izG4erma,51PuIBYfGsXVFmnsv70Vr3,0.281,0.484,0.0371,0.301,0.0,0.113,0.325,117.827
55,37i9dQZF1DWWH0izG4erma,6e0yZu2RjDEMaTzjVizc4C,0.581,0.907,0.0598,0.00554,0.0,0.323,0.553,123.994
56,37i9dQZF1DWWH0izG4erma,6RmUNpQImWsU4DJIXriREW,0.746,0.581,0.0603,0.581,0.00034,0.112,0.391,92.948
57,37i9dQZF1DWWH0izG4erma,6ttWS9HFc1fkvIjPTko8EJ,0.531,0.814,0.0656,0.00686,6.55e-06,0.379,0.43,150.089
58,37i9dQZF1DWWH0izG4erma,46oDBddhwu0gfFr2z1fvh5,0.545,0.537,0.0352,0.39,0.00248,0.12,0.525,114.385
59,37i9dQZF1DWWH0izG4erma,6pMR5gZyVQQFIzh0NAvX41,0.731,0.84,0.0282,0.047,0.0,0.0532,0.775,93.987
60,37i9dQZF1DWWH0izG4erma,5wuOWOnmXlH5mc3wTRfsx7,0.671,0.673,0.0341,0.00335,0.00105,0.126,0.787,99.969
61,37i9dQZF1DWWH0izG4erma,0Jq7igSKyTZxkvLoqr0bsX,0.621,0.936,0.0508,0.109,0.0,0.784,0.699,128.001
62,37i9dQZF1DWWH0izG4erma,0aK4mDwdfQGVH8YI3QOKpj,0.417,0.678,0.0326,0.0832,0.000262,0.116,0.387,151.973
63,37i9dQZF1DWWH0izG4erma,62jzdCEsnubKdOSIEOLx7L,0.436,0.508,0.0892,0.0913,0.000131,0.13,0.143,172.102
64,37i9dQZF1DWWH0izG4erma,1cpixaTbEEkzxdbrlbFVll,0.558,0.773,0.0613,0.224,7.45e-05,0.137,0.613,82.438
65,37i9dQZF1DWWH0izG4erma,1ytcL1DNTMly6tmYUrAdPl,0.46,0.89,0.066,0.00262,0.0,0.0717,0.772,147.967
66,37i9dQZF1DWWH0izG4erma,5sRNw5nGGirWXvxECIxpSX,0.442,0.615,0.0321,0.0557,5.73e-05,0.182,0.44,84.944
67,37i9dQZF1DWWH0izG4erma,6oX6Z8IRcQoE5c1huBv4hU,0.588,0.775,0.0585,0.0747,0.000227,0.36,0.797,173.968
68,37i9dQZF1DWWH0izG4erma,6sEVFnBN97Fcq065OsUMVI,0.629,0.584,0.0375,0.0108,0.0,0.115,0.714,123.953
69,37i9dQZF1DWWH0izG4erma,4320xN7twzyH6QAGM3bvYZ,0.698,0.794,0.0334,0.0224,0.0,0.167,0.299,125.982
70,37i9dQZF1DWWH0izG4erma,4MoVAnVnWSdFWgt7EI1ZKf,0.513,0.807,0.0434,0.0491,3.24e-06,0.112,0.404,79.967
71,37i9dQZF1DWWH0izG4erma,3lBvbmPoXdmlDZrHYxxnu0,0.566,0.718,0.0593,0.439,0.000124,0.353,0.37,122.075
72,37i9dQZF1DWWH0izG4erma,4U7VPsgV5C3cz28kdWAT8u,0.5,0.511,0.0329,0.011,0.0281,0.0999,0.385,121.071
73,37i9dQZF1DWWH0izG4erma,189qLE479B11BbwQlOFxQO,0.645,0.759,0.0421,0.00634,0.000677,0.0919,0.298,112.023
74,37i9dQZF1DWWH0izG4erma,5pkNN8QrCbPAvgh0QAfupx,0.426,0.817,0.044,0.00912,0.0,0.101,0.368,77.019
75,37i9dQZF1DWWH0izG4erma,0zEAZTsPl7VXJJ6vx2iAkZ,0.52,0.876,0.0702,0.00923,0.0,0.105,0.519,169.952
76,37i9dQZF1DWWH0izG4erma,4oefbJXSZQ6tVIn7P8ieub,0.554,0.901,0.0562,0.0284,0.00125,0.376,0.836,146.141
77,37i9dQZF1DWWH0izG4erma,17B1eRYbcpI808XW81JnMw,0.508,0.913,0.0342,0.0121,0.0,0.083,0.651,160.09
78,37i9dQZF1DWWH0izG4erma,0Lb9pl5Sxj0C7LB2dt6hDH,0.582,0.928,0.0458,0.00251,0.0,0.216,0.288,107.964
79,37i9dQZF1DWWH0izG4erma,7aQWQSrLhPuRbHUewe6HLB,0.644,0.616,0.0325,0.14,0.00178,0.0745,0.345,147.083
80,37i9dQZF1DWWH0izG4erma,1jxiUxaIBx8C2IOlak1j4Q,0.555,0.877,0.0412,0.0266,0.0,0.0746,0.235,116.041
81,37i9dQZF1DWWH0izG4erma,5u0VRvkQ9iklgcVw631pJu,0.545,0.964,0.0378,0.0248,0.0,0.19,0.719,94.053
82,37i9dQZF1DWWH0izG4erma,2SncBUzb3UsejCoo4NHhtk,0.533,0.589,0.0299,0.0405,0.0,0.111,0.351,140.049
83,37i9dQZF1DWWH0izG4erma,05UnWmN0WVz8zYHBUtAeVz,0.388,0.96,0.0715,0.00169,0.0,0.162,0.607,158.013
84,37i9dQZF1DWWH0izG4erma,2BqHBd0xqUUGxYBJ6rFyJB,0.44,0.861,0.0628,0.0181,0.000854,0.171,0.614,151.805
85,37i9dQZF1DWWH0izG4erma,5lGwwBBuLPazDtYTkKvbxQ,0.51,0.634,0.0329,0.00282,0.000302,0.112,0.41,165.937
86,37i9dQZF1DWWH0izG4erma,2iJnmQ9dB4CUqQSoeFlX57,0.517,0.787,0.0522,0.00439,0.0,0.567,0.715,152.021
87,37i9dQZF1DWWH0izG4erma,2muHNimwAwlBbfdYf6yH5W,0.59,0.619,0.0328,0.0192,0.00102,0.124,0.127,119.994
88,37i9dQZF1DWWH0izG4erma,4Vqhd4iIm8rzXg3nGvOV5B,0.674,0.754,0.113,0.0382,0.0,0.113,0.824,159.906
89,37i9dQZF1DWWH0izG4erma,2mi9QDPaqsQwqLSGWCBuLa,0.556,0.919,0.0789,0.0087,2.94e-06,0.111,0.522,120.082
90,37i9dQZF1DWWH0izG4erma,5NK0LWKSpXco6ozy72CZal,0.442,0.652,0.0342,0.0491,0.0,0.0905,0.318,146.98
91,37i9dQZF1DWWH0izG4erma,0KbCBafoO4ShzNvkcY2cJe,0.298,0.652,0.0418,0.108,3.23e-06,0.104,0.201,78.203
92,37i9dQZF1DWWH0izG4erma,6e34gEYUVcXkdAPVmtIdBV,0.417,0.914,0.0585,0.000392,0.0,0.0416,0.411,156.238
93,37i9dQZF1DWWH0izG4erma,79JAw296lCbgzq8dm4h4tD,0.556,0.649,0.0286,0.00766,0.0071,0.0989,0.512,92.062
94,37i9dQZF1DWWH0izG4erma,5gc0DRaKq0ijViRdG5juAS,0.535,0.731,0.0343,0.024,6.44e-06,0.0665,0.417,153.971
95,37i9dQZF1DWWH0izG4erma,3kzzepkRz1iIN0TVT8b5NP,0.612,0.765,0.0328,0.0106,0.0,0.128,0.77,124.048
96,37i9dQZF1DWWH0izG4erma,3FemRrmhLglpUFS3qOijE2,0.467,0.843,0.0588,0.000554,0.0,0.26,0.471,129.077
97,37i9dQZF1DWWH0izG4erma,7eDloZneDYKWUYQXWzFAxD,0.566,0.793,0.0456,0.00472,0.0,0.159,0.468,83.04
98,37i9dQZF1DWWH0izG4erma,4XXXLj4SKynrgyIEwibD9x,0.512,0.875,0.0544,0.00173,3.74e-05,0.273,0.664,83.026
99,37i9dQZF1DWWH0izG4erma,6bVZ8tOT8S6wrXJl83zEHU,0.563,0.48,0.0336,0.749,7.59e-05,0.0944,0.4,78.847
0,37i9dQZF1DWUzFXarNiofw,51Q4Pn44Ys7D8GCNzVLDmg,0.805,0.731,0.225,0.201,0.0,0.162,0.326,126.873
1,37i9dQZF1DWUzFXarNiofw,1hUhr4K3DD2iva88RMVAyY,0.793,0.538,0.0343,0.511,1.57e-06,0.104,0.412,115.001
2,37i9dQZF1DWUzFXarNiofw,2PDgArI0p7UkeYgXWuqpmh,0.795,0.565,0.0948,0.131,0.0,0.0802,0.55,87.925
3,37i9dQZF1DWUzFXarNiofw,6LL5S3DGrUJ6cZRuDefguP,0.431,0.349,0.0325,0.434,7.02e-05,0.241,0.165,62.627
4,37i9dQZF1DWUzFXarNiofw,6pyM30WDpG70VTfwoQg4m2,0.388,0.448,0.0341,0.851,0.0,0.302,0.397,142.342
